Time (s),Acceleration x (m/s^2),Acceleration y (m/s^2),Acceleration z (m/s^2),Absolute acceleration (m/s^2)
4.18254225,-0.808917847,1.402283936,2.056573334,2.617296734
4.19254425,-0.982257385,1.586401062,1.535506897,2.416460083
4.20254725,-0.893192596,1.804347839,1.210682373,2.349301162
4.21254925,-0.542771301,2.136806488,0.980161743,2.412728683
4.22255225,0.459244995,2.799029388,0.963097229,2.995501253
4.23255425,0.452958069,2.45714035,1.121318207,2.738624515
4.24255725,-0.452359314,1.808688812,1.309776306,2.278485932
4.25255925,-0.65638504,2.077829132,1.083746338,2.433664181
4.26256225,-0.407901764,2.14833252,0.895288239,2.362891765
4.27256425,-0.099243622,1.770817566,0.744851074,1.923654665
4.28256725,0.11930191,1.563498688,0.883163452,1.799649626
4.29256925,0.199535065,1.581311646,1.241218872,2.020144809
4.30257225,0.242495728,1.771715698,1.75390274,2.504786521
4.31257425,0.394729156,1.956132202,2.112706604,2.90616474
4.32257625,0.504450989,1.803300018,2.612966309,3.214646899
4.33257925,0.460143127,1.62636795,3.228785706,3.644428836
4.34258125,0.476459198,1.518143005,3.81092514,4.129760523
4.35258425,0.520916748,1.282982025,4.734654236,4.932985695
4.36258625,0.721200256,0.908909912,6.033952332,6.14449573
4.37258925,1.24735611,0.378113708,8.039481812,8.144454251
4.38259125,2.121987305,-0.033679962,9.762997742,9.991000419
4.39259425,2.795137482,-0.502954102,11.29985184,11.65128353
4.40259625,2.442321167,-1.002315674,13.0122908,13.27739738
4.41259925,1.561552734,-0.755778351,14.55603058,14.65904752
4.42260125,0.15447876,0.639470215,16.88009766,16.8929122
4.43260425,-1.6416362,2.44666214,20.26949936,20.48252253
4.44260625,-2.786605225,3.2235466,24.11006287,24.48369974
4.45260925,-2.409090271,2.515968018,26.99621109,27.22001514
4.46261125,-1.626517639,1.228944397,27.79869232,27.87334136
4.47261425,-1.302441559,0.456101532,26.37260788,26.40868851
4.48261625,-1.440155182,0.329764252,23.26372284,23.31058969
4.49261925,-1.835632782,0.752934265,19.72553055,19.82506023
4.50262125,-2.109563141,1.396296387,16.57877426,16.77067847
4.51262425,-2.284848633,1.955533447,13.91820694,14.23942164
4.52262625,-2.419867859,2.256108398,11.83977905,12.29333777
4.53262925,-2.483335876,2.372266846,10.1683548,10.73266259
4.54263125,-2.436782684,2.456092529,9.043144684,9.682394649
4.55263425,-2.215243378,2.683170319,8.440198517,9.129274735
