"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.167327883E1,-1.272653503E0,-1.190249863E1,-1.872605896E0,1.211593056E1
1.168328183E1,-3.923341370E-1,-1.193662766E1,-1.313668213E0,1.201510425E1
1.169328483E1,8.324189758E-1,-1.204395447E1,-1.216520233E0,1.213382388E1
1.170328783E1,2.243833923E0,-1.284508850E1,-2.008373566E0,1.319335642E1
1.171329083E1,3.250340881E0,-1.443044174E1,-1.808539124E0,1.490211993E1
1.172329383E1,3.078498230E0,-1.650512741E1,-6.497987366E-1,1.680233974E1
1.173329683E1,2.006128235E0,-1.899924088E1,4.760101318E-2,1.910492005E1
1.174329983E1,7.716453552E-1,-2.159723831E1,2.180964661E-1,2.161211941E1
1.175330283E1,-1.675016785E-1,-2.411410446E1,2.580633545E-1,2.411606700E1
1.176330583E1,-7.173083496E-1,-2.602937164E1,4.427792358E-1,2.604301774E1
1.177330883E1,-1.124162292E0,-2.619777145E1,8.982820129E-1,2.623726130E1
1.178331083E1,-1.804796906E0,-2.352328308E1,1.212478638E0,2.362355272E1
1.179331383E1,-2.422113190E0,-2.023297531E1,1.420995026E0,2.042692216E1
1.180331683E1,-2.283651123E0,-1.858011246E1,1.503772888E0,1.878022828E1
1.181331983E1,-1.718276825E0,-1.758034149E1,1.685794373E0,1.774437333E1
1.182332283E1,-1.253942413E0,-1.687381073E1,1.606159973E0,1.699639991E1
1.183332583E1,-1.204994202E0,-1.651261185E1,1.099763031E0,1.659300575E1
1.184332883E1,-1.402134247E0,-1.659239594E1,3.309617615E-1,1.665482269E1
1.185333183E1,-1.751507721E0,-1.684701645E1,-9.023236084E-1,1.696183747E1
1.186333483E1,-1.982776794E0,-1.651051620E1,-2.668201447E0,1.684184812E1
1.187333783E1,-2.019600220E0,-1.534219574E1,-5.279371490E0,1.635033695E1
1.188334083E1,-1.291813660E0,-1.349443817E1,-9.349108429E0,1.646737601E1
1.189334383E1,-8.143066406E-2,-1.063373703E1,-1.324071579E1,1.698233049E1
1.190334683E1,3.805087280E-1,-7.921227722E0,-1.308234512E1,1.529831329E1
1.191334983E1,1.781295776E-2,-5.595065002E0,-9.923314362E0,1.139198129E1
1.192335183E1,-4.833448792E-1,-3.374732208E0,-5.910159760E0,6.822933983E0
1.193335483E1,-8.303233337E-1,-1.357227631E0,-2.707270203E0,3.140193566E0
1.194335783E1,-6.171665955E-1,5.703140259E-2,-8.575666809E-1,1.058096309E0
1.195336096E1,-2.082170105E-1,8.779243469E-1,-1.830693054E-1,9.206627249E-1
1.196336396E1,5.831872559E-1,1.338067474E0,3.279679871E-1,1.496026384E0
1.197336696E1,1.386117554E0,1.524130554E0,1.045875092E0,2.310443794E0
1.198336996E1,1.650318146E0,1.510658569E0,1.421144714E0,2.650526664E0
1.199337296E1,1.718875580E0,1.398541718E0,1.047821045E0,2.451199938E0
1.200337596E1,1.624871063E0,1.230141907E0,8.806187439E-1,2.220122622E0
1.201337896E1,1.428778839E0,1.105151825E0,8.381071472E-1,1.991279267E0
1.202338196E1,1.251397705E0,1.028211823E0,8.180488586E-1,1.814502605E0
1.203338496E1,1.178798676E0,9.833052063E-1,7.999365234E-1,1.730997946E0
1.204338796E1,1.109792175E0,9.401948547E-1,7.717950439E-1,1.646594251E0
1.205339096E1,1.110241241E0,8.951385498E-1,8.134085083E-1,1.641810598E0
1.206339296E1,1.125509491E0,8.077203369E-1,9.110055542E-1,1.658045499E0
1.207339596E1,1.077459412E0,7.280859375E-1,9.397457886E-1,1.604415801E0
1.208339896E1,9.056167603E-1,6.225553894E-1,8.719367981E-1,1.402850922E0
1.209340196E1,6.722520447E-1,4.951702881E-1,8.352630615E-1,1.181008386E0
1.210340496E1,4.787045288E-1,4.098477173E-1,8.854087830E-1,1.086775915E0
1.211340796E1,3.351530457E-1,3.293151855E-1,9.358538818E-1,1.047186012E0
1.212341096E1,2.281256104E-1,2.372566223E-1,9.533674622E-1,1.008583917E0
1.213341396E1,9.580078125E-2,2.016307068E-1,1.020877075E0,1.044998916E0
1.214341696E1,-5.388793945E-3,1.745370483E-1,1.075962524E0,1.090040171E0
1.215341996E1,-5.059478760E-2,1.618135071E-1,9.370513916E-1,9.522650650E-1
1.216342296E1,-7.858657837E-2,1.654060364E-1,3.879931641E-1,4.290381131E-1
1.217342596E1,-1.163081360E-1,1.417552185E-1,-4.373904419E-1,4.742705168E-1
1.218342896E1,-2.365081787E-2,-2.306703186E-1,-6.490502930E-1,6.892274225E-1
1.219343096E1,1.161584473E-1,-5.022056580E-1,-7.598199463E-1,9.181664656E-1
1.220343396E1,2.297721863E-1,-5.218148804E-1,-2.089654541E-1,6.072500210E-1
1.221343696E1,6.610253906E-1,-1.530567169E0,-4.056564331E-1,1.715851849E0
1.222343996E1,2.098486176E0,-1.023436752E1,-3.940854950E0,1.116585243E1
1.223344296E1,2.815644836E0,-3.789414871E1,-9.636660461E0,3.920152532E1
1.224344596E1,1.710942078E0,-6.600314575E1,-8.144413605E0,6.652573972E1
1.225344896E1,-8.249345398E-1,-7.972017105E1,-9.150471497E-1,7.972969021E1
1.226345196E1,-2.382745056E0,-6.874289841E1,4.603227539E0,6.893803928E1
1.227345496E1,-1.666634216E0,-4.003065582E1,3.071462860E0,4.018289386E1
1.228345796E1,-2.387684784E0,-1.989722351E1,2.211351471E0,2.016161247E1
1.229346096E1,-3.730841675E0,-1.259929962E1,4.666246490E0,1.394400900E1
1.230346396E1,-3.396886139E0,-8.256979523E0,5.370232544E0,1.041901837E1
1.231346696E1,-2.468666382E0,-6.005810852E0,4.353097687E0,7.817514769E0
1.232346996E1,-1.681752777E0,-4.827161865E0,3.261118469E0,6.063388306E0
1.233347296E1,-1.323847046E0,-4.053570557E0,1.941163330E0,4.685308990E0
1.234347496E1,-1.390458527E0,-3.197800140E0,2.564167786E-1,3.496433929E0
1.235347796E1,-1.256936188E0,-2.415826263E0,-8.514294434E-1,2.853250289E0
1.236348096E1,-7.291337585E-1,-2.366878052E0,-1.170565796E0,2.739337882E0
1.237348396E1,4.821473694E-1,-3.261866913E0,-9.918374634E-1,3.443251864E0
1.238348696E1,1.785337372E0,-4.726571045E0,-5.526507568E-1,5.082649529E0
1.239348996E1,2.284100189E0,-6.095474396E0,-3.686833191E-1,6.519804382E0
1.240349296E1,1.991009674E0,-6.771468658E0,-2.686912537E-1,7.063221808E0
1.241349596E1,1.560055847E0,-6.011499023E0,1.181044006E-1,6.211750430E0
1.242349896E1,1.454076233E0,-4.677323456E0,2.212399292E-1,4.903125484E0
1.243350196E1,1.441352692E0,-3.809128876E0,7.185058594E-2,4.073342961E0
1.244350496E1,1.266965332E0,-3.177592163E0,-2.875520325E-1,3.432925761E0
1.245350796E1,6.216572571E-1,-3.019820251E0,-7.328759766E-1,3.169050219E0
1.246351096E1,-1.709445190E-1,-4.091441803E0,-9.792636108E-1,4.210472096E0
1.247351396E1,-8.915460205E-1,-6.025120697E0,-1.057251434E0,6.181805102E0
1.248351596E1,-1.285676422E0,-7.900121613E0,-1.071322174E0,8.075432902E0
1.249351896E1,-1.458566895E0,-9.858648834E0,-9.584568787E-1,1.001194356E1
1.250352196E1,-1.542093201E0,-1.170865173E1,-5.541476440E-1,1.182276010E1
1.251352496E1,-1.636397095E0,-1.341016342E1,-5.328918457E-2,1.350974160E1
1.252352796E1,-1.855541382E0,-1.526016632E1,3.225791931E-1,1.537594769E1
1.253353096E1,-2.252066803E0,-1.697559906E1,6.240522766E-1,1.713569986E1
1.254353396E1,-2.792892151E0,-1.795935333E1,7.450007629E-1,1.819048226E1
1.255353696E1,-3.344195709E0,-1.709744568E1,5.776487732E-1,1.743100605E1
1.256353996E1,-3.203338623E0,-1.402313873E1,1.204994202E-1,1.438486421E1
1.257354296E1,-2.288441162E0,-1.094868210E1,-5.230123901E-1,1.119750618E1
1.258354596E1,-1.386865997E0,-8.870703278E0,-9.699829102E-1,9.030705442E0
1.259354896E1,-5.580395508E-1,-7.599097595E0,-1.009201355E0,7.686103029E0
1.260355196E1,2.258802795E-1,-7.143145752E0,-6.551875305E-1,7.176686132E0
1.261355496E1,8.665480042E-1,-7.285200348E0,6.361770630E-2,7.336831521E0
1.262355696E1,1.107247467E0,-7.708220673E0,8.755293274E-1,7.836403161E0
1.263355996E1,1.026714935E0,-8.126151581E0,1.552421722E0,8.336575812E0
1.264356296E1,8.696914673E-1,-8.471333771E0,1.910477142E0,8.727530121E0
1.265356596E1,8.399034119E-1,-8.730744324E0,1.902393951E0,8.974989523E0
1.266356896E1,9.621990967E-1,-8.916508026E0,1.724414063E0,9.132554207E0
1.267357196E1,1.040037231E0,-9.069789276E0,1.614392853E0,9.270869390E0
1.268357496E1,9.855505371E-1,-9.287586365E0,1.578766937E0,9.472226527E0
1.269357796E1,8.349636841E-1,-9.612859955E0,1.586850128E0,9.778667302E0
1.270358096E1,5.382806396E-1,-9.856553192E0,1.554966431E0,9.992962898E0
1.271358396E1,8.831634521E-3,-9.822873230E0,1.454974365E0,9.930048685E0
1.272358696E1,-6.448590088E-1,-9.665251007E0,1.336121521E0,9.778452888E0
1.273358996E1,-1.303639069E0,-9.588311005E0,1.217418365E0,9.752809350E0
1.274359296E1,-1.833986206E0,-9.644893341E0,1.132095795E0,9.882768532E0
1.275359596E1,-2.087109833E0,-9.613458710E0,9.874964905E-1,9.886848089E0
1.276359796E1,-2.167492676E0,-9.517957306E0,7.831713867E-1,9.793002257E0
1.277360096E1,-2.186952209E0,-9.345515900E0,5.028044128E-1,9.611151839E0
1.278360396E1,-2.173031158E0,-9.205107880E0,2.673440552E-1,9.461899827E0
1.279360696E1,-2.179617462E0,-9.134903870E0,1.049317932E-1,9.391922682E0
1.280360996E1,-2.013313293E0,-9.089248810E0,1.152603149E-2,9.309565360E0
1.281361296E1,-1.562899933E0,-9.209299164E0,6.825805664E-2,9.341226175E0
1.282361596E1,-1.011147308E0,-9.325457611E0,2.927911377E-1,9.384684608E0
1.283361896E1,-5.902226257E-1,-9.484726410E0,6.409671021E-1,9.524664647E0
1.284362196E1,-3.168910217E-1,-9.770182800E0,9.479786682E-1,9.821178922E0
1.285362496E1,-2.002835083E-1,-1.001627106E1,1.182241516E0,1.008778937E1
1.286362796E1,-2.107617188E-1,-1.008393036E1,1.382225647E0,1.018040371E1
1.287363096E1,-2.580633545E-1,-9.991273041E0,1.520238647E0,1.010956276E1
1.288363396E1,-3.156935120E-1,-9.826914825E0,1.618284760E0,9.964274331E0
1.289363696E1,-4.212240601E-1,-9.709259491E0,1.696721649E0,9.865394768E0
1.290363896E1,-5.598358154E-1,-9.774823151E0,1.758243713E0,9.947462225E0
1.291364196E1,-6.515950012E-1,-1.006477020E1,1.779798889E0,1.024167268E1
1.292364496E1,-7.628137207E-1,-1.050904633E1,1.748963013E0,1.068086191E1
1.293364796E1,-9.499246216E-1,-1.085916824E1,1.625170441E0,1.102111930E1
1.294365096E1,-1.182241516E0,-1.080812439E1,1.436562653E0,1.096708530E1
1.295365396E1,-1.243015137E0,-1.044527893E1,1.226100311E0,1.059019644E1
1.296365696E1,-1.146166534E0,-1.009171417E1,1.014889526E0,1.020717363E1
1.297365996E1,-1.018931122E0,-9.886790314E0,8.217910767E-1,9.973072942E0
1.298366296E1,-9.397457886E-1,-9.871072998E0,7.427554321E-1,9.943484797E0
1.299366596E1,-9.220825195E-1,-9.910141754E0,8.249345398E-1,9.987074785E0
1.300366896E1,-9.789642334E-1,-9.913883972E0,1.005459137E0,1.001271264E1
1.301367196E1,-1.112037506E0,-9.807006226E0,1.135239258E0,9.934926607E0
1.302367496E1,-1.286724243E0,-9.672585754E0,1.217867432E0,9.833502709E0
1.303367796E1,-1.399589539E0,-9.535919952E0,1.227896576E0,9.715984264E0
1.304367996E1,-1.447639618E0,-9.390721893E0,1.223854980E0,9.580142961E0
1.305368296E1,-1.431922302E0,-9.292675781E0,1.281634827E0,9.489299894E0
1.306368596E1,-1.347497864E0,-9.276210022E0,1.370250549E0,9.473194257E0
1.307368896E1,-1.198407898E0,-9.301507416E0,1.516646118E0,9.500233531E0
1.308369196E1,-1.043031006E0,-9.372609558E0,1.685644684E0,9.579933278E0
1.309369496E1,-9.265731812E-1,-9.406289520E0,1.875749359E0,9.636143215E0
1.310369796E1,-8.408015442E-1,-9.473649445E0,2.007625122E0,9.720470136E0
1.311370096E1,-7.866142273E-1,-9.544003143E0,2.104324036E0,9.804842558E0
1.312370396E1,-7.656578064E-1,-9.556277618E0,2.138153687E0,9.822442414E0
1.313370696E1,-7.051835632E-1,-9.507030029E0,2.119143219E0,9.765842095E0
1.314370996E1,-6.571334839E-1,-9.421707458E0,2.027833099E0,9.659839695E0
1.315371296E1,-5.993536377E-1,-9.427844696E0,1.908531189E0,9.637736855E0
1.316371596E1,-5.325924683E-1,-9.509574738E0,1.744322662E0,9.682888411E0
1.317371896E1,-4.806504822E-1,-9.593999176E0,1.583706665E0,9.735706029E0
1.318372096E1,-4.653822327E-1,-9.664502563E0,1.446142731E0,9.783175314E0
1.319372396E1,-5.054988098E-1,-9.733658752E0,1.305285645E0,9.833789319E0
1.320372696E1,-5.846841431E-1,-9.779313812E0,1.227597198E0,9.873389948E0
1.321372996E1,-7.376660156E-1,-9.810598755E0,1.168470154E0,9.907437690E0
1.322373296E1,-8.988807678E-1,-9.833950195E0,1.112486572E0,9.937413620E0
1.323373596E1,-1.046024780E0,-9.815239105E0,1.072369995E0,9.928900440E0
1.324373896E1,-1.165476379E0,-9.822873230E0,1.024469604E0,9.944682582E0
1.325374196E1,-1.228345642E0,-9.823022919E0,9.722282410E-1,9.947152358E0
1.326374496E1,-1.245859222E0,-9.810000000E0,9.156459045E-1,9.931096245E0
1.327374796E1,-1.254541168E0,-9.768386536E0,9.151968384E-1,9.891048190E0
1.328375096E1,-1.217418365E0,-9.735155640E0,1.006207581E0,9.862444753E0
1.329375396E1,-1.195264435E0,-9.670490112E0,1.155297546E0,9.812326355E0
1.330375696E1,-1.163081360E0,-9.620045013E0,1.333127747E0,9.781372802E0
1.331375896E1,-1.129850464E0,-9.577832794E0,1.520388336E0,9.763351054E0
1.332376196E1,-1.096469879E0,-9.592352600E0,1.634600830E0,9.792210908E0
1.333376496E1,-1.060245209E0,-9.564061432E0,1.749861145E0,9.780460368E0
1.334376796E1,-1.023721161E0,-9.527387695E0,1.810784454E0,9.751823504E0
1.335377096E1,-9.735754395E-1,-9.497449951E0,1.862876129E0,9.727266429E0
1.336377396E1,-9.223818970E-1,-9.511670380E0,1.860481110E0,9.735710130E0
1.337377696E1,-9.250762939E-1,-9.570647736E0,1.852697296E0,9.792116804E0
1.338377996E1,-9.294172668E-1,-9.618248749E0,1.837129669E0,9.836135973E0
1.339378296E1,-9.587562561E-1,-9.640402679E0,1.798809357E0,9.853542129E0
1.340378596E1,-1.042731628E0,-9.628277893E0,1.712438965E0,9.834809182E0
1.341378896E1,-1.126856689E0,-9.622739410E0,1.611548767E0,9.821609297E0
1.342379196E1,-1.178199921E0,-9.641001434E0,1.519190826E0,9.830819115E0
1.343379496E1,-1.226399689E0,-9.679920502E0,1.411864014E0,9.858918658E0
1.344379796E1,-1.253792725E0,-9.745484161E0,1.313817902E0,9.913252504E0
1.345379996E1,-1.259181519E0,-9.757309570E0,1.238524475E0,9.915874698E0
1.346380296E1,-1.249302063E0,-9.730664978E0,1.170715485E0,9.880140247E0
1.347380596E1,-1.212179260E0,-9.680219879E0,1.125509491E0,9.820529878E0
1.348380896E1,-1.134640503E0,-9.601034546E0,1.138682098E0,9.734673613E0
1.349381196E1,-1.110540619E0,-9.586215363E0,1.207688599E0,9.725602151E0
1.350381496E1,-1.092577972E0,-9.579179993E0,1.305435333E0,9.729263968E0
1.351381796E1,-1.080902252E0,-9.577683105E0,1.440903625E0,9.745592163E0
1.352382096E1,-1.046024780E0,-9.601184235E0,1.551224213E0,9.781779138E0
1.353382396E1,-1.056203613E0,-9.613309021E0,1.657503204E0,9.812165575E0
1.354382696E1,-1.066083069E0,-9.628277893E0,1.701212311E0,9.835364336E0
1.355382996E1,-1.037941589E0,-9.611961823E0,1.716181183E0,9.818982161E0
1.356383296E1,-1.035396881E0,-9.604178009E0,1.720222778E0,9.811801483E0
1.357383596E1,-1.051263885E0,-9.581874390E0,1.686093750E0,9.785723515E0
1.358383896E1,-1.051114197E0,-9.572893066E0,1.625918884E0,9.766715668E0
1.359384096E1,-1.043031006E0,-9.571994934E0,1.559756470E0,9.754170438E0
1.360384396E1,-1.015787659E0,-9.571545868E0,1.504820709E0,9.742217419E0
1.361384696E1,-1.027313690E0,-9.618548126E0,1.455722809E0,9.782176157E0
1.362384996E1,-1.011446686E0,-9.686207428E0,1.412163391E0,9.840723763E0
1.363385296E1,-1.018482056E0,-9.745184784E0,1.384021912E0,9.895526708E0
1.364385596E1,-1.053060150E0,-9.755064240E0,1.375040588E0,9.907620835E0
1.365385896E1,-1.045126648E0,-9.745334473E0,1.342109070E0,9.892678629E0
1.366386196E1,-1.015637970E0,-9.746382294E0,1.294358368E0,9.884272957E0
1.367386496E1,-9.729766846E-1,-9.673184509E0,1.279838562E0,9.805874205E0
1.368386796E1,-9.613009644E-1,-9.611961823E0,1.279988251E0,9.744346030E0
1.369387096E1,-9.792636108E-1,-9.624385986E0,1.293310547E0,9.760144210E0
1.370387396E1,-9.987231445E-1,-9.679172058E0,1.358874207E0,9.824986451E0
1.371387696E1,-1.026565247E0,-9.684710541E0,1.413809967E0,9.841052438E0
1.372387996E1,-1.051712952E0,-9.641899567E0,1.467398529E0,9.809464095E0
1.373388196E1,-1.024020538E0,-9.576635284E0,1.499880981E0,9.747317805E0
1.374388496E1,-9.741741943E-1,-9.534872131E0,1.509610748E0,9.702665950E0
1.375388796E1,-9.526190186E-1,-9.537416840E0,1.490001526E0,9.699995233E0
1.376389096E1,-9.316625977E-1,-9.544302521E0,1.476978607E0,9.702740418E0
1.377389396E1,-9.383985901E-1,-9.538913727E0,1.477427673E0,9.698157533E0
1.378389696E1,-9.481283569E-1,-9.580527191E0,1.469643860E0,9.738855257E0
1.379389996E1,-9.840536499E-1,-9.630373535E0,1.463656311E0,9.790543693E0
1.380390296E1,-1.026714935E0,-9.652078400E0,1.458417206E0,9.815484794E0
1.381390596E1,-1.063238983E0,-9.643546143E0,1.447040863E0,9.809301025E0
1.382390896E1,-1.056203613E0,-9.621691589E0,1.411564636E0,9.781872512E0
1.383391196E1,-1.089284821E0,-9.609866180E0,1.388662262E0,9.770591195E0
1.384391496E1,-1.099164276E0,-9.607920227E0,1.374292145E0,9.767751640E0
1.385391796E1,-1.103654938E0,-9.624835052E0,1.372944946E0,9.784706528E0
1.386391996E1,-1.099613342E0,-9.622440033E0,1.354383545E0,9.779307566E0
1.387392296E1,-1.069974976E0,-9.598489838E0,1.362017670E0,9.753509407E0
1.388392596E1,-1.037342834E0,-9.593101044E0,1.356628876E0,9.743926811E0
1.389392896E1,-1.049317932E0,-9.610914001E0,1.372944946E0,9.765025033E0
1.390393196E1,-1.043031006E0,-9.653724976E0,1.383273468E0,9.807943978E0
1.391393496E1,-1.034648438E0,-9.653724976E0,1.379680939E0,9.806549994E0
1.392393796E1,-1.027313690E0,-9.673633575E0,1.370400238E0,9.824080455E0
1.393394096E1,-1.032852173E0,-9.677375793E0,1.341210938E0,9.824318431E0
1.394394396E1,-1.036145325E0,-9.653575287E0,1.352587280E0,9.802785589E0
1.395394725E1,-1.043779449E0,-9.643845520E0,1.334774323E0,9.791570581E0
1.396395025E1,-1.055904236E0,-9.637259216E0,1.338666229E0,9.786916074E0
1.397395325E1,-1.050814819E0,-9.626331940E0,1.316512299E0,9.772598581E0
1.398395625E1,-1.053658905E0,-9.599837036E0,1.292711792E0,9.743622118E0
1.399395925E1,-1.043629761E0,-9.590406647E0,1.295106812E0,9.733568944E0
1.400396125E1,-1.022074585E0,-9.601483612E0,1.298100586E0,9.742596632E0
1.401396425E1,-1.011296997E0,-9.620194702E0,1.314865723E0,9.762158552E0
1.402396725E1,-1.014141083E0,-9.636361084E0,1.323547668E0,9.779555997E0
1.403397025E1,-1.001716919E0,-9.668394470E0,1.336271210E0,9.811570168E0
1.404397325E1,-9.978250122E-1,-9.663305054E0,1.326242065E0,9.804796649E0
1.405397625E1,-9.969268799E-1,-9.663903809E0,1.290167084E0,9.800481168E0
1.406397925E1,-1.020128632E0,-9.657766571E0,1.256187744E0,9.792401402E0
1.407398225E1,-1.012943573E0,-9.638756104E0,1.211730194E0,9.767290513E0
1.408398525E1,-1.018781433E0,-9.666448517E0,1.182241516E0,9.791620782E0
1.409398825E1,-1.019080811E0,-9.643396454E0,1.158740387E0,9.766079057E0
1.410399125E1,-1.032103729E0,-9.651779022E0,1.147962799E0,9.774451135E0
1.411399425E1,-1.042282562E0,-9.673184509E0,1.130898285E0,9.794681333E0
1.412399725E1,-1.024170227E0,-9.685009918E0,1.110839996E0,9.802158296E0
1.413399925E1,-1.024170227E0,-9.697434082E0,1.128054199E0,9.816397440E0
1.414400225E1,-1.017583923E0,-9.682914276E0,1.148262177E0,9.803714191E0
1.415400525E1,-1.007704468E0,-9.690698090E0,1.142424316E0,9.809700866E0
1.416400825E1,-1.024918671E0,-9.707163849E0,1.155596924E0,9.829287488E0
1.417401125E1,-1.030906219E0,-9.704918518E0,1.177152100E0,9.830254226E0
1.418401425E1,-1.067879333E0,-9.722282410E0,1.178199921E0,9.851461647E0
1.419401725E1,-1.101110229E0,-9.748028870E0,1.211281128E0,9.884518833E0
1.420402025E1,-1.119671631E0,-9.753717041E0,1.230740662E0,9.894613851E0
1.421402325E1,-1.114582214E0,-9.694290619E0,1.255289612E0,9.838562706E0
1.422402625E1,-1.105002136E0,-9.660910034E0,1.242266693E0,9.802930120E0
1.423402925E1,-1.095721436E0,-9.580676880E0,1.221609650E0,9.720200876E0
1.424403225E1,-1.044527893E0,-9.528734894E0,1.201251984E0,9.660788452E0
1.425403525E1,-9.994715881E-1,-9.559720459E0,1.197509766E0,9.686135883E0
1.426403825E1,-9.857002258E-1,-9.592502289E0,1.194815369E0,9.716753000E0
1.427404025E1,-9.107061768E-1,-9.570947113E0,1.181642761E0,9.686521254E0
1.428404325E1,-8.903485107E-1,-9.572893066E0,1.177900543E0,9.686095799E0
1.429404625E1,-8.707392883E-1,-9.628577271E0,1.178648987E0,9.739450734E0
1.430404925E1,-8.789721680E-1,-9.695338440E0,1.195713501E0,9.808257252E0
1.431405225E1,-8.589138794E-1,-9.732461243E0,1.191821594E0,9.842711700E0
1.432405525E1,-8.349636841E-1,-9.705816650E0,1.199455719E0,9.815229759E0
1.433405825E1,-8.247848511E-1,-9.629774780E0,1.196461945E0,9.738806578E0
1.434406125E1,-8.229885864E-1,-9.591903534E0,1.150806885E0,9.695683581E0
1.435406425E1,-8.419990540E-1,-9.588909760E0,1.106948090E0,9.689245938E0
1.436406725E1,-8.852590942E-1,-9.605974274E0,1.083596649E0,9.707348099E0
1.437407025E1,-9.437873840E-1,-9.653724976E0,1.096619568E0,9.761542655E0
1.438407325E1,-9.601034546E-1,-9.699679413E0,1.099463654E0,9.808893907E0
1.439407625E1,-9.334588623E-1,-9.720785522E0,1.108145599E0,9.828173955E0
1.440407825E1,-9.268725586E-1,-9.748328247E0,1.108295288E0,9.854811759E0
1.441408125E1,-9.455836487E-1,-9.753717041E0,1.094523926E0,9.860380681E0
1.442408425E1,-9.541159058E-1,-9.767338715E0,1.108295288E0,9.876211884E0
1.443408725E1,-1.000070343E0,-9.746382294E0,1.113085327E0,9.860581497E0
1.444409025E1,-1.033750305E0,-9.725874939E0,1.123862915E0,9.845016550E0
1.445409325E1,-1.038839722E0,-9.714648285E0,1.115480347E0,9.833507801E0
1.446409625E1,-1.059347076E0,-9.679471436E0,1.161734161E0,9.806324988E0
1.447409925E1,-1.070274353E0,-9.652228088E0,1.222507782E0,9.788029400E0
1.448410225E1,-1.044378204E0,-9.689949646E0,1.235979767E0,9.824128254E0
1.449410525E1,-9.984237671E-1,-9.706864471E0,1.269510040E0,9.840311155E0
1.450410825E1,-9.948312378E-1,-9.730215912E0,1.275647278E0,9.863775487E0
1.451411125E1,-9.541159058E-1,-9.753267975E0,1.289867706E0,9.884347831E0
1.452411425E1,-9.238787842E-1,-9.736802216E0,1.295555878E0,9.865968499E0
1.453411725E1,-9.029223633E-1,-9.711953888E0,1.281185760E0,9.837619329E0
1.454411925E1,-8.824150085E-1,-9.678273926E0,1.245559845E0,9.797911092E0
1.455412225E1,-8.774752808E-1,-9.671687622E0,1.222956848E0,9.788111553E0
1.456412525E1,-8.666976929E-1,-9.679471436E0,1.167422333E0,9.788064521E0
1.457412825E1,-8.610095215E-1,-9.688303070E0,1.155147858E0,9.794841517E0
1.458413125E1,-8.535250854E-1,-9.697583771E0,1.166374512E0,9.804696097E0
1.459413425E1,-8.831634521E-1,-9.683363342E0,1.165177002E0,9.793117009E0
1.460413725E1,-9.148974609E-1,-9.656718750E0,1.171463928E0,9.770444315E0
1.461414025E1,-9.596543884E-1,-9.609117737E0,1.180295563E0,9.728780902E0
1.462414325E1,-1.008752289E0,-9.585616608E0,1.199455719E0,9.712894571E0
1.463414625E1,-1.048270111E0,-9.582173767E0,1.211131439E0,9.715130657E0
1.464414925E1,-1.033151550E0,-9.572144623E0,1.188977509E0,9.700877400E0
1.465415225E1,-1.024768982E0,-9.574539642E0,1.185834045E0,9.701966976E0
1.466415525E1,-9.901908875E-1,-9.581874390E0,1.177002411E0,9.704541694E0
1.467415725E1,-9.602531433E-1,-9.587861938E0,1.174457703E0,9.707138278E0
1.468416025E1,-9.416917419E-1,-9.625733185E0,1.175206146E0,9.742824650E0
1.469416325E1,-9.050180054E-1,-9.647288361E0,1.176403656E0,9.760796887E0
1.470416625E1,-8.896000671E-1,-9.667346649E0,1.158441010E0,9.777063214E0
1.471416925E1,-8.634045410E-1,-9.695039063E0,1.121617584E0,9.797819953E0
1.472417225E1,-8.514294434E-1,-9.729916534E0,1.092428284E0,9.828001191E0
1.473417525E1,-8.291258240E-1,-9.758806458E0,1.074914703E0,9.852775991E0
1.474417825E1,-8.364605713E-1,-9.761500854E0,1.053060150E0,9.853704933E0
1.475418125E1,-8.421487427E-1,-9.709708557E0,1.029409332E0,9.800374398E0
1.476418425E1,-8.505313110E-1,-9.717492371E0,1.006357269E0,9.806417105E0
1.477418725E1,-8.461903381E-1,-9.737850037E0,9.812095642E-1,9.823672105E0
1.478419025E1,-8.400531006E-1,-9.744735718E0,9.418414307E-1,9.826119717E0
1.479419325E1,-7.918533325E-1,-9.751022644E0,9.207353210E-1,9.826353741E0
1.480419525E1,-7.476951599E-1,-9.741891632E0,9.250762939E-1,9.814237962E0
1.481419825E1,-7.021897888E-1,-9.723330231E0,9.310638428E-1,9.793012874E0
1.482420125E1,-6.632707214E-1,-9.715546417E0,9.551637268E-1,9.784891823E0
1.483420425E1,-6.523434448E-1,-9.690847778E0,1.015637970E0,9.765736179E0
1.484420725E1,-6.509962463E-1,-9.635762329E0,1.056802368E0,9.715376628E0
1.485421025E1,-6.936575317E-1,-9.612710266E0,1.099912720E0,9.700266358E0
1.486421325E1,-7.367678833E-1,-9.579030304E0,1.156644745E0,9.676697554E0
1.487421625E1,-7.691006470E-1,-9.570498047E0,1.210682373E0,9.677380869E0
1.488421925E1,-8.065228271E-1,-9.569450226E0,1.240021362E0,9.683104341E0
1.489422225E1,-8.313711548E-1,-9.583221588E0,1.271755371E0,9.702920989E0
1.490422525E1,-8.704399109E-1,-9.603579254E0,1.277892609E0,9.727250878E0
1.491422825E1,-8.988807678E-1,-9.609417114E0,1.287772064E0,9.736900985E0
1.492423125E1,-9.099577332E-1,-9.661359100E0,1.278042297E0,9.787914735E0
